feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,label
-0.35812932909202877,0.628313326198999,1.024790396283746,-0.3095310731487952,0.004370777846589107,0.9728907359121984,0.8178989695545668,1.6635206846798165,-0.8952158719042868,0.3252868757477744,-0.1111580463754777,-0.532497619774614,-1.4305664842683223,-0.5216536737585488,1.0389930748665768,1
1.5986540555854394,-2.7722535440827394,-0.41577288654842487,-0.05407200996553581,0.341001830440302,0.08078646089192161,-2.738581760582644,-1.5920683431682963,-0.1998385891872724,1.1026730421621682,-1.657628398941076,0.06390986841772148,0.10585732334446549,0.5314889277456796,0.006704988752876481,0
-0.8288876737488102,-0.5344706437665101,0.6114230654201268,0.3398314172379498,0.7834191630476641,0.5142354168877645,-0.676186427659631,0.015674737532882066,-1.3000924148145676,-1.3804079246685106,0.7580346702087879,-0.7553870882568875,1.2225208049893774,-2.200896280427632,0.17842258342774106,0
-0.46403425360015677,-0.01945875637332236,-0.10526835557242196,0.44678383936316957,-1.4902134278294323,-0.44951467081969376,0.2792167152139877,-0.3046573441327123,0.8111450446561498,-1.634163303759665,-0.07206009820763162,-0.8899110568829337,1.6687395349845984,-1.2597717127599937,0.9848274870798956,0
1.255774973298196,-0.09519762922791927,0.8339256052254368,-0.22102112666645443,-0.5013016660826334,-0.9192030647018832,-1.9378225282572696,-0.01473140810622986,-0.8060203626619339,0.9003163366765626,0.254172277795633,0.342033274303255,-0.7942514199839531,-0.1672139423720015,-1.416095208156051,0
-0.42201608554707376,1.7746846539882861,-1.0053305593724795,-0.193622254899444,-0.1271343033664072,0.5714276297798938,0.07241749214091589,1.7523594620530858,-2.1783645712648108,-0.19192030619968437,0.62731775322609,-0.8804428379168325,-1.0293696184803374,0.8125425120563994,-0.4714753742625792,1
-1.9187829699022272,1.1807971820591139,1.2215868049195335,-0.3327326388094394,0.08308454297567007,-1.6283851640055609,0.29805675133676657,2.550269487008462,1.245247648777183,-0.07366323036232725,1.771316508392023,0.19085196440758875,-1.6818014356620792,-0.36830689271847195,0.5128656634282186,1
-1.1496944782379561,0.4855517405521651,-0.2856683456485974,0.08072715540886881,0.6282770243849352,0.3517154057098288,2.682787940292685,-0.22610813163755372,-1.5398378144932878,-0.20024204643465804,-0.4860137393798618,-0.5110036230950351,0.3338412456935064,-0.32604441662116135,-1.0691363214459066,1
0.13510839555777665,-0.06472978313692705,-0.5417534602786828,-0.3086232914588423,-1.1008857517999615,0.726135540703701,1.3124710616291793,1.018092372834521,-1.1278682183468727,0.6801670564605051,0.4322759637813346,-0.8318860209019967,-1.305327958709128,-0.41936138192550804,1.1131312632507169,1
-0.11244234339591393,-1.32888833551476,0.6124180327000489,0.33057465003279596,1.9407830335454386,0.6905210460280535,-0.467553705226738,-1.3702814880923027,-0.04586790594472202,-0.5731259041687785,0.015557181200328615,1.3623579676495012,1.4510401065266116,-0.2995987587733574,-0.3943675231409005,0
-0.4723809012694099,0.08838290840610988,1.3433880478461098,0.14372004080663608,0.6269829363737798,0.6692138364157875,0.8472603166461764,-2.119750039236674,-0.023228192037787348,0.5974368690344936,1.4689188959237782,-0.14183448580853825,0.9188396383071709,0.16822860749339733,-1.542536613885471,0
0.19781193447668616,1.0386446318151736,0.6521486875240878,-0.1756326172025344,0.12926218617297155,0.8496051688999477,0.6503183788113647,-1.124401105449939,-0.1602618357286018,1.3335463893234,1.1427343475138176,-1.1337798912909725,-0.42088224861502815,-0.9416906866483438,0.2861607410661814,0
-0.018391030981022852,1.80666395041024,0.5133517447056294,0.15684719978518463,-0.03855179522189155,-0.14691324646130197,-0.16021687079325414,-3.146811901638578,1.1702977683500069,1.1149973019228425,0.1766979571521059,1.814622645005906,1.160259373663088,2.5542305959730847,-0.7850241202946554,0
0.2585615457654434,-1.0467287164653072,1.061966891443671,-0.182556045247032,0.06296748360172781,1.5844442448440135,1.4111349080211315,1.0583025729449207,-0.005020992910619069,0.14897009862668353,1.2809105830573582,0.25113692681457256,-0.8583090679954543,-0.3689383507898634,1.4064550663103474,0
1.1054289574236176,0.700971923718247,-1.0605602269537888,0.11542287304028902,0.19738442515816018,-0.15057093831837728,1.4672252655879088,1.4192330015807206,-0.32131231974851565,-1.254298117683597,0.4255460136173993,1.828937272264195,0.1480432975221183,-0.10007770326953126,0.6273651250506445,1
0.038884653359434,-0.04956560382014495,1.3276082749483085,-0.12059714038885613,0.3067836248236617,0.9794035013782281,0.17648433531247792,1.3152284271070909,-0.5089399288290712,-0.2438475800706199,2.5198101091767513,0.17693134301694735,-0.6834266263219038,-1.567114604111541,0.3178858127279121,1
1.329421205205758,0.3070968383632416,1.0060621648601347,-0.5858756246769545,-0.2036800048531314,-0.7410145332582574,1.0762189115844067,2.066613388233826,-0.40554524231986255,1.2168043963294066,-1.074957160780075,0.8098382698615083,-2.503277581394516,-1.2435922871376832,0.0971965876295619,0
0.047977193542331625,2.0781455628909393,-0.8770793020876886,0.30635000603047347,-0.5093560598721335,-1.611124627316228,0.40961352368544945,0.6429007896617357,-0.5374086336324038,-1.5936958342103553,-1.6727650083507417,1.6544495794264582,0.983256543106358,-0.975982218054671,-0.5689616728000407,1
0.515806807273499,-1.6178270218511206,-0.11688063339294152,0.34505968769247425,0.10004036610637448,0.7162681290366002,-0.5817796262098377,-0.9173986663163471,-0.1810848558979291,-0.8831761952871333,-0.5975635799963346,-1.5897266668302197,1.4176952117458739,0.45550829679099175,-0.15446305062195378,0
0.7086637949037904,-1.4791459765281263,-0.6412214302804069,-0.032450760653714175,1.1135325098185376,-0.9052937848634223,1.4721257178831877,2.2327150244927765,0.011320789503874058,-1.1093193956060283,-2.0683365751577134,0.5653693423636523,-0.538932706971903,-0.15478894537776144,1.4312263681437598,1
1.3092334897452922,-1.2888258522547205,-0.23466349182479998,0.368073556578549,-0.03683066905868326,-0.7170842594599725,0.6447293214888808,-1.0386577321497636,-0.8283529636790821,-0.9087086146769394,-0.35871731060260004,2.6038556784393108,1.5236006724318922,-1.969989866140369,-0.021804189852989847,0
-0.3547656871123188,-0.5448286553491468,-0.043793072348728534,0.3813411275268785,0.33327939962756703,0.5130082847571391,1.7300552797979127,-0.8425984081995778,-0.49930408017278904,-1.0711756967859847,-1.1208145706668544,0.5115982244633848,1.5343966872710895,-1.4107836287909954,0.5318067066581046,0
-1.6575094247749238,-1.3280672310020856,0.8700555088304502,0.34903229264732494,0.3787369930838098,-0.9948104735409704,-1.7631575338020977,-1.1011311783847082,0.39705983566300446,-0.7971453203428648,-1.3339992668497576,0.11113519887059527,1.4667404788293688,1.9195264055710193,-0.6356499028604752,0
1.2461179022840303,1.216812875105273,1.0643452643338114,-0.17737465171461417,-1.31236177378189,-0.17530902675306692,1.463047614088335,0.6827279178203429,1.2067056936840819,0.33669276875151044,-1.3319138993756119,-0.6740771599796749,-0.7686528121362441,-1.187819338465671,0.295092788484285,1
1.2169058041387777,-0.3479589732049755,-1.1640118783694828,0.16058634897542312,-0.17359179552562834,0.9130045340818803,-0.13737657056441324,-2.3376988927825764,0.9469082441625268,0.6504310674347233,0.19678009270144395,-0.9734369952851704,1.0208472980336711,1.0920677064906987,1.1903544390528793,0
0.20982893290789154,0.8069800937302603,-0.024558445173787132,0.06747739586953848,0.21055925009905277,-1.4305252039333942,1.0441058832182968,0.308815607854522,-0.26060177526400236,-0.4439180713421592,0.6304287153225703,0.2366641544935165,0.18497747065552322,-0.8267598736180959,0.2957876407046974,1
-1.3291520486793018,0.9475909522363302,0.04375658875196527,-0.2838967861577338,1.6047477292564907,0.2730833561186063,2.1868972808861256,-2.029676336592166,0.43809863362118695,2.273438353856225,0.06882839023059366,-1.36801986513238,-0.6402314695269837,0.12856782696976243,0.8351586833909154,0
0.9178839461541413,1.1679905914246114,0.27282494206526486,0.09270293280904823,0.5496972691147225,0.18197412814946928,-0.8391127050236458,-2.012478292708864,0.1924487613844936,0.7437721126623129,-0.13124031933566202,0.5728428189707594,0.7145934649027325,0.8103255974845255,0.2724619331146089,0
1.2091421966770552,0.5984839863724138,0.024700580550870356,0.028644077577626378,-0.06976102330652316,-2.0501100286713916,1.4207864481478194,0.29995490289584525,1.2466307765109803,-0.282248465919958,-0.45465236504291695,0.6397611679999051,0.04661311258468255,-1.0437934485460816,-0.783682616331381,1
0.1507141107756324,0.02099295029588685,0.361545638077741,0.4084457737175847,1.1957465878984759,0.07577200632435743,-0.793665285867645,-1.2252461027043728,-0.4165938649536938,-0.9680151858092592,-0.12544975477563505,0.36210246506851246,1.7044480389448442,0.5543661007966227,0.08349625615780698,0
-0.49283752789274193,1.191946819272083,0.6837718768474543,-0.01793652364488973,-0.174749340378522,0.5376584323128425,0.21363959247131195,0.675986582655516,-0.7290185603605197,-0.30312066577330277,-0.1305798218980758,-1.263990098227497,-0.1924212289594493,0.37357655977659737,-0.054580732236385154,1
-0.34714862969050436,0.03558391598378712,1.5625908848796115,-0.4921845041802147,-0.5728146378984611,0.3285564841955228,0.0037671170147674923,-0.7308825994121178,-0.29121090499604124,2.3926759728204203,0.31358315570186923,-0.98813738039501,-1.6367777879378493,-1.4371653023892539,-1.5592620464682547,0
-0.5603606360429653,1.0419466042884502,1.1706872559371295,-0.9162722710870855,-1.1751384452758522,0.5965542852787983,-0.762512002790096,-0.7303565922302682,0.646819443207245,4.104177693862224,1.5286586609194348,0.023069564462544354,-3.1662009805292786,-0.4262165098855634,1.284315306095359,1
-0.678373811394933,0.9575017958168417,-0.5238600104841304,0.4667960405822185,0.6399685914977417,-0.1359824020931157,-0.933751485490244,-0.7261660963524221,-0.47026922647970437,-1.480786890878956,1.474405015912123,-0.8055619863576818,1.820557945545338,-0.661055965927149,-1.7159014899546312,0
-1.3470340020655078,-1.150258494936139,-0.4666333056900287,0.37894623663479127,0.6666123781158404,-1.5262939234525192,-1.3879896820757254,1.142158287029241,-1.393080224952067,-2.1640687497030022,-0.45426051976890847,0.7814075094805741,1.1507059815376133,-0.747972765318633,-0.1012094741139103,1
0.002871917273824556,0.5110429145965435,0.7284967942868517,0.4468629750289255,-1.211030155896037,-1.1180837827963213,-0.10183600092275157,-0.7967555283431864,0.1696914456722519,-1.3611153732682109,1.1457317166470344,-1.1896943632521466,1.762015439136802,-0.6956355092200975,1.1298420664950024,0
0.33535714548215867,0.89887401063812,-1.0271821304324915,0.35875999126219205,-0.19900926930086596,-0.024973756471969467,-0.7310088520117098,-0.9112197135575489,-2.0811696396418697,-0.9419087902924366,0.48645173876835063,-0.43210397581967214,1.465932930747514,0.8594475691348158,-0.32909817645333345,0
-0.9111995566374927,-0.9928072249689202,0.7366563723091765,-0.357924495666736,1.058578946503949,0.3330757802538989,-1.3738153756883382,0.40221207229931444,-1.363938299996778,1.2212971762654126,-0.6913179776061867,1.2490931347217882,-1.3667341431417404,-0.6515578090307694,0.683984760216704,1
0.7454720980570375,-0.012469143706682962,2.0876987644579965,0.34385557160595487,1.313343363116114,1.383315803099284,0.7195409507183848,-0.7789365676552176,0.16893415390276795,-0.9552334968262378,0.7200706960442296,0.7044850091340877,1.387188162467618,-0.16224376219272132,0.06801694537354379,0
0.3830039999621296,-0.22214429998499804,1.6638241182745597,0.07509689648957348,-0.8299834422955685,-0.4510191385885238,0.043701389864746955,0.8226078714893497,1.507181483993361,-0.7600922488933523,1.370917160913659,-1.4497902774744786,0.11536452375272377,-1.4294437965132825,0.8059695382685974,1
0.15112910594841883,1.8982059641802707,-1.8042733050866564,0.30219405655759696,-0.778015669115904,-0.09110291269290938,-0.5850000773012138,-1.1042321805196071,0.4887209789439489,-0.6063641449455663,0.04908460831001962,-0.9795508784326294,1.2984207959832834,2.7174287328682976,0.6091336616424187,0
2.7528642825740155,1.0423080349227836,-0.4843848029198007,0.6084811788739292,1.1157997481078155,-0.44062129534732625,0.9145018400488154,0.11057463818771329,0.09020442742175916,-2.517507872066925,-2.0100387475151806,-0.34879354756156666,2.1733789585767362,0.6505337571611308,0.29893226863566097,0
-0.09290364533650644,1.0624078153219716,1.6923503001944868,0.3059525906375175,-0.24900151924128155,-0.717418962702375,-0.16802293682101352,-1.7439695422364756,2.4478128871405582,-0.26615218352761016,-2.1678078431995247,1.2120870029510504,1.4328641559953685,0.8589456866015477,-0.5676006118841719,0
0.426454685259848,-0.10217779836382478,-0.8844633051124811,0.18471882212064197,0.10883985239564511,1.1282212257530473,-0.45828098759418,0.6681389211946291,0.26307009006911497,-1.1167621160850538,1.3852600832609563,-0.6878540308081769,0.5398671522375379,-0.0377491284185731,-0.8156112738473692,1
-1.0369898082400297,0.2617744194514826,-0.007852964353213244,-0.42929151227382173,-1.3382727367702236,-0.9042041548491856,-0.9420742287940977,1.156034481581167,0.3752263687978427,1.0906052367632904,0.9471502037502944,0.5050905393644679,-1.7665421418223681,-1.5432997528102288,0.4680878237857742,0
0.7012553496247458,-0.9075729532439828,0.9732873480541646,0.016039862338010785,-0.4109212003354899,-0.03807892498586865,0.4569236653987278,-0.6680268689505171,0.8610272477574598,0.30635464541624513,-0.9648619255341817,0.10337361090766989,0.1840774585158001,-1.7591379950828423,0.8868036535868221,1
0.769609351124247,-1.051898003828802,-0.036262782897805754,0.5363480983198471,0.5106105412209134,0.537685818579052,0.2657557673059738,-0.5259157800869398,0.6458421557353594,-1.8727696343943876,0.49932439637971937,-2.158262749821243,2.0335322607260395,-1.6021448822428073,1.7234316272759826,1
-0.8744844053940205,-0.3069562798043058,0.9777030067201123,0.04716847593047709,0.22400354958736277,-0.6611501563948998,-1.3690377193770356,-2.0595496744562176,-1.7228097540475062,0.9537168496922059,0.589997370085439,-3.570242767576571,0.5592843741444605,1.5734325125552595,-0.7998292563562397,0
-0.5283018235547621,0.9309030223009878,-1.4022058307045941,0.117502285953423,-0.515209831167426,-0.17140893997274476,0.8508404095749232,-1.5410631059201192,-1.0067607598998929,0.3817939857027983,1.2742889011134253,-0.6735196333936562,0.7149415180719852,-0.2784679082358307,-0.6101571065377178,0
